f	32GHz
num		xn			yn			An			phi(arc)
127		0.030469	0.030469	12.334892	0.000000
128		0.030469	0.035156	13.956060	0.000000
129		0.030469	0.039844	15.207051	0.000000
130		0.030469	0.044531	15.891958	0.000000
131		0.030469	0.049219	15.891958	0.000000
132		0.030469	0.053906	15.207051	0.000000
133		0.030469	0.058594	13.956060	0.000000
134		0.030469	0.063281	12.334892	0.000000
135		0.030469	0.067969	10.556477	0.000000
136		0.030469	0.072656	8.800788	0.000000
137		0.030469	0.077344	7.190143	0.000000
138		0.030469	0.082031	5.788406	0.000000
139		0.030469	0.086719	4.613896	0.000000
140		0.030469	0.091406	3.655916	0.000000
141		0.035156	0.002344	3.941417	0.000000
142		0.035156	0.007031	5.011447	0.000000
143		0.035156	0.011719	6.337607	0.000000
144		0.035156	0.016406	7.938576	0.000000
145		0.035156	0.021094	9.800023	0.000000
146		0.035156	0.025781	11.853112	0.000000
147		0.035156	0.030469	13.956060	0.000000
148		0.035156	0.035156	15.891958	0.000000
149		0.035156	0.039844	17.397401	0.000000
150		0.035156	0.044531	18.225720	0.000000
151		0.035156	0.049219	18.225720	0.000000
152		0.035156	0.053906	17.397401	0.000000
153		0.035156	0.058594	15.891958	0.000000
154		0.035156	0.063281	13.956060	0.000000
155		0.035156	0.067969	11.853112	0.000000
156		0.035156	0.072656	9.800023	0.000000
157		0.035156	0.077344	7.938576	0.000000
158		0.035156	0.082031	6.337607	0.000000
159		0.035156	0.086719	5.011447	0.000000
160		0.035156	0.091406	3.941417	0.000000
161		0.039844	0.002344	4.149367	0.000000
162		0.039844	0.007031	5.303592	0.000000
163		0.039844	0.011719	6.745056	0.000000
164		0.039844	0.016406	8.499416	0.000000
165		0.039844	0.021094	10.556477	0.000000
166		0.039844	0.025781	12.844538	0.000000
167		0.039844	0.030469	15.207051	0.000000
168		0.039844	0.035156	17.397401	0.000000
169		0.039844	0.039844	19.110321	0.000000
170		0.039844	0.044531	20.056219	0.000000
171		0.039844	0.049219	20.056219	0.000000
172		0.039844	0.053906	19.110321	0.000000
173		0.039844	0.058594	17.397401	0.000000
174		0.039844	0.063281	15.207051	0.000000
175		0.039844	0.067969	12.844538	0.000000
176		0.039844	0.072656	10.556477	0.000000
177		0.039844	0.077344	8.499416	0.000000
178		0.039844	0.082031	6.745056	0.000000
179		0.039844	0.086719	5.303592	0.000000
180		0.039844	0.091406	4.149367	0.000000
181		0.044531	0.002344	4.259134	0.000000
182		0.044531	0.007031	5.458659	0.000000
183		0.044531	0.011719	6.962623	0.000000
184		0.044531	0.016406	8.800788	0.000000
185		0.044531	0.021094	10.965601	0.000000
186		0.044531	0.025781	13.384159	0.000000
187		0.044531	0.030469	15.891958	0.000000
188		0.044531	0.035156	18.225720	0.000000
189		0.044531	0.039844	20.056219	0.000000
190		0.044531	0.044531	21.068983	0.000000
191		0.044531	0.049219	21.068983	0.000000
192		0.044531	0.053906	20.056219	0.000000
193		0.044531	0.058594	18.225720	0.000000
194		0.044531	0.063281	15.891958	0.000000
195		0.044531	0.067969	13.384159	0.000000
196		0.044531	0.072656	10.965601	0.000000
197		0.044531	0.077344	8.800788	0.000000
198		0.044531	0.082031	6.962623	0.000000
199		0.044531	0.086719	5.458659	0.000000
200		0.044531	0.091406	4.259134	0.000000
201		0.049219	0.002344	4.259134	0.000000
202		0.049219	0.007031	5.458659	0.000000
203		0.049219	0.011719	6.962623	0.000000
204		0.049219	0.016406	8.800788	0.000000
205		0.049219	0.021094	10.965601	0.000000
206		0.049219	0.025781	13.384159	0.000000
207		0.049219	0.030469	15.891958	0.000000
208		0.049219	0.035156	18.225720	0.000000
209		0.049219	0.039844	20.056219	0.000000
210		0.049219	0.044531	21.068983	0.000000
211		0.049219	0.049219	21.068983	0.000000
212		0.049219	0.053906	20.056219	0.000000
213		0.049219	0.058594	18.225720	0.000000
214		0.049219	0.063281	15.891958	0.000000
215		0.049219	0.067969	13.384159	0.000000
216		0.049219	0.072656	10.965601	0.000000
217		0.049219	0.077344	8.800788	0.000000
218		0.049219	0.082031	6.962623	0.000000
219		0.049219	0.086719	5.458659	0.000000
220		0.049219	0.091406	4.259134	0.000000
221		0.053906	0.002344	4.149367	0.000000
222		0.053906	0.007031	5.303592	0.000000
223		0.053906	0.011719	6.745056	0.000000
224		0.053906	0.016406	8.499416	0.000000
225		0.053906	0.021094	10.556477	0.000000
226		0.053906	0.025781	12.844538	0.000000
227		0.053906	0.030469	15.207051	0.000000
228		0.053906	0.035156	17.397401	0.000000
229		0.053906	0.039844	19.110321	0.000000
230		0.053906	0.044531	20.056219	0.000000
231		0.053906	0.049219	20.056219	0.000000
232		0.053906	0.053906	19.110321	0.000000
233		0.053906	0.058594	17.397401	0.000000
234		0.053906	0.063281	15.207051	0.000000
235		0.053906	0.067969	12.844538	0.000000
236		0.053906	0.072656	10.556477	0.000000
237		0.053906	0.077344	8.499416	0.000000
238		0.053906	0.082031	6.745056	0.000000
239		0.053906	0.086719	5.303592	0.000000
240		0.053906	0.091406	4.149367	0.000000
241		0.058594	0.002344	3.941417	0.000000
242		0.058594	0.007031	5.011447	0.000000
